,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League
4046,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4047,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4048,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4049,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4050,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4051,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4052,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4053,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4054,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4055,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4056,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4057,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4058,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4059,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4060,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4061,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4062,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4063,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4064,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4065,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4066,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4067,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4068,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4069,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4070,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4071,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4072,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4073,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4074,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4075,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4076,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4077,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4078,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4079,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4080,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4081,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4082,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4083,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4084,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4085,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4086,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4087,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4088,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4089,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4090,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4091,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4092,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4093,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4094,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4095,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4096,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4097,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4098,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4099,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4100,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4101,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4102,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4103,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4104,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4105,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4106,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4107,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4108,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4109,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4110,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4111,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4112,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4113,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4114,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4115,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4116,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4117,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4118,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4119,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4120,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4121,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4122,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4123,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4124,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4125,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4126,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4127,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4128,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4129,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4130,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4131,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4132,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4133,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4134,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4135,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4136,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4137,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4138,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4139,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4140,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4141,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4142,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4143,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4144,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4145,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
4146,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,32,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020,England1
